変更区分,観察名称管理番号（コード）,検索大分類１,検索大分類２,検索大分類３,検索大分類４,検索大分類５,検索大分類６,検索大分類７,検索大分類８,高度専門看護別分類,観察名称,名称ふりがな,焦点,部位,位相,その他,評価基準,結果管理番号,表現タイプ,単位,結果１,結果２,結果３,結果４,結果５,結果６,結果７,結果８,結果９,結果１０,結果１１,結果１２,結果１３,結果１４,結果１５,結果１６,結果１７,結果１８,更新日付,移行先観察名称管理番号,観察名称２,単位コード,観察結果グループコード,採択区分,観察名称交換用コード
0,31005055,0,0,0,1,0,0,0,10,T00,疼痛（右第一趾爪周囲）,とうつう（みぎだいいっしつめしゅうい）,疼痛,第一趾・爪周囲,右,,,31005055R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（右第一趾爪周囲）,,R4003,,
0,31005056,0,0,0,1,0,0,0,10,T00,疼痛（左第一趾爪周囲）,とうつう（ひだりだいいっしつめしゅうい）,疼痛,第一趾・爪周囲,左,,,31005056R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（左第一趾爪周囲）,,R4003,,
0,31005057,0,0,0,1,0,0,0,10,T00,疼痛（右第二趾爪周囲）,とうつう（みぎだいにしつめしゅうい）,疼痛,第二趾・爪周囲,右,,,31005057R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（右第二趾爪周囲）,,R4003,,
0,31005058,0,0,0,1,0,0,0,10,T00,疼痛（左第二趾爪周囲）,とうつう（ひだりだいにしつめしゅうい）,疼痛,第二趾・爪周囲,左,,,31005058R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（左第二趾爪周囲）,,R4003,,
0,31005059,0,0,0,1,0,0,0,10,T00,疼痛（右第三趾爪周囲）,とうつう（みぎだいさんしつめしゅうい）,疼痛,第三趾・爪周囲,右,,,31005059R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（右第三趾爪周囲）,,R4003,,
0,31005060,0,0,0,1,0,0,0,10,T00,疼痛（左第三趾爪周囲）,とうつう（ひだりだいさんしつめしゅうい）,疼痛,第三趾・爪周囲,左,,,31005060R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（左第三趾爪周囲）,,R4003,,
0,31005061,0,0,0,1,0,0,0,10,T00,疼痛（右第四趾爪周囲）,とうつう（みぎだいよんしつめしゅうい）,疼痛,第四趾・爪周囲,右,,,31005061R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（右第四趾爪周囲）,,R4003,,
0,31005062,0,0,0,1,0,0,0,10,T00,疼痛（左第四趾爪周囲）,とうつう（ひだりだいよんしつめしゅうい）,疼痛,第四趾・爪周囲,左,,,31005062R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（左第四趾爪周囲）,,R4003,,
0,31005063,0,0,0,1,0,0,0,10,T00,疼痛（右第五趾爪周囲）,とうつう（みぎだいごしつめしゅうい）,疼痛,第五趾・爪周囲,右,,,31005063R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（右第五趾爪周囲）,,R4003,,
0,31005064,0,0,0,1,0,0,0,10,T00,疼痛（左第五趾爪周囲）,とうつう（ひだりだいごしつめしゅうい）,疼痛,第五趾・爪周囲,左,,,31005064R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,疼痛（左第五趾爪周囲）,,R4003,,
0,31005065,0,0,0,11,0,0,0,10,T00,腫脹（手指爪周囲）,しゅちょう（しゅしつめしゅうい）,腫脹,手指・爪周囲,,,,31005065R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（手指爪周囲）,,R4003,,
0,31005066,0,0,0,11,0,0,0,10,T00,腫脹（右手指爪周囲）,しゅちょう（みぎしゅしつめしゅうい）,腫脹,手指・爪周囲,右,,,31005066R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右手指爪周囲）,,R4003,,
0,31005067,0,0,0,11,0,0,0,10,T00,腫脹（左手指爪周囲）,しゅちょう（ひだしゅしつめしゅうい）,腫脹,手指・爪周囲,左,,,31005067R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左手指爪周囲）,,R4003,,
0,31005068,0,0,0,11,0,0,0,10,T00,腫脹（右第一指爪周囲）,しゅちょう（みぎだいいっしつめしゅうい）,腫脹,第一指・爪周囲,右,,,31005068R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右第一指爪周囲）,,R4003,,
0,31005069,0,0,0,11,0,0,0,10,T00,腫脹（左第一指爪周囲）,しゅちょう（ひだりだいいっしつめしゅうい）,腫脹,第一指・爪周囲,左,,,31005069R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左第一指爪周囲）,,R4003,,
0,31005070,0,0,0,11,0,0,0,10,T00,腫脹（右第二指爪周囲）,しゅちょう（みぎだいにしつめしゅうい）,腫脹,第二指・爪周囲,右,,,31005070R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右第二指爪周囲）,,R4003,,
0,31005071,0,0,0,11,0,0,0,10,T00,腫脹（左第二指爪周囲）,しゅちょう（ひだりだいにしつめしゅうい）,腫脹,第二指・爪周囲,左,,,31005071R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左第二指爪周囲）,,R4003,,
0,31005072,0,0,0,11,0,0,0,10,T00,腫脹（右第三指爪周囲）,しゅちょう（みぎだいさんしつめしゅうい）,腫脹,第三指・爪周囲,右,,,31005072R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右第三指爪周囲）,,R4003,,
0,31005073,0,0,0,11,0,0,0,10,T00,腫脹（左第三指爪周囲）,しゅちょう（ひだりだいさんしつめしゅうい）,腫脹,第三指・爪周囲,左,,,31005073R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左第三指爪周囲）,,R4003,,
0,31005074,0,0,0,11,0,0,0,10,T00,腫脹（右第四指爪周囲）,しゅちょう（みぎだいよんしつめしゅうい）,腫脹,第四指・爪周囲,右,,,31005074R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右第四指爪周囲）,,R4003,,
0,31005075,0,0,0,11,0,0,0,10,T00,腫脹（左第四指爪周囲）,しゅちょう（ひだりだいよんしつめしゅうい）,腫脹,第四指・爪周囲,左,,,31005075R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左第四指爪周囲）,,R4003,,
0,31005076,0,0,0,11,0,0,0,10,T00,腫脹（右第五指爪周囲）,しゅちょう（みぎだいごしつめしゅうい）,腫脹,第五指・爪周囲,右,,,31005076R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右第五指爪周囲）,,R4003,,
0,31005077,0,0,0,11,0,0,0,10,T00,腫脹（左第五指爪周囲）,しゅちょう（ひだりだいごしつめしゅうい）,腫脹,第五指・爪周囲,左,,,31005077R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左第五指爪周囲）,,R4003,,
0,31005078,0,0,0,11,0,0,0,10,T00,腫脹（足趾爪周囲）,しゅちょう（そくしつめしゅうい）,腫脹,足趾・爪周囲,,,,31005078R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（足趾爪周囲）,,R4003,,
0,31005079,0,0,0,11,0,0,0,10,T00,腫脹（右足趾爪周囲）,しゅちょう（みぎそくしつめしゅうい）,腫脹,足趾・爪周囲,右,,,31005079R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右足趾爪周囲）,,R4003,,
0,31005080,0,0,0,11,0,0,0,10,T00,腫脹（左足趾爪周囲）,しゅちょう（ひだりそくしつめしゅうい）,腫脹,足趾・爪周囲,左,,,31005080R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左足趾爪周囲）,,R4003,,
0,31005081,0,0,0,11,0,0,0,10,T00,腫脹（右第一趾爪周囲）,しゅちょう（みぎだいいっしつめしゅうい）,腫脹,第一趾・爪周囲,右,,,31005081R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右第一趾爪周囲）,,R4003,,
0,31005082,0,0,0,11,0,0,0,10,T00,腫脹（左第一趾爪周囲）,しゅちょう（ひだりだいいっしつめしゅうい）,腫脹,第一趾・爪周囲,左,,,31005082R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左第一趾爪周囲）,,R4003,,
0,31005083,0,0,0,11,0,0,0,10,T00,腫脹（右第二趾爪周囲）,しゅちょう（みぎだいにしつめしゅうい）,腫脹,第二趾・爪周囲,右,,,31005083R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右第二趾爪周囲）,,R4003,,
0,31005084,0,0,0,11,0,0,0,10,T00,腫脹（左第二趾爪周囲）,しゅちょう（ひだりだいにしつめしゅうい）,腫脹,第二趾・爪周囲,左,,,31005084R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左第二趾爪周囲）,,R4003,,
0,31005085,0,0,0,11,0,0,0,10,T00,腫脹（右第三趾爪周囲）,しゅちょう（みぎだいさんしつめしゅうい）,腫脹,第三趾・爪周囲,右,,,31005085R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右第三趾爪周囲）,,R4003,,
0,31005086,0,0,0,11,0,0,0,10,T00,腫脹（左第三趾爪周囲）,しゅちょう（ひだりだいさんしつめしゅうい）,腫脹,第三趾・爪周囲,左,,,31005086R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左第三趾爪周囲）,,R4003,,
0,31005087,0,0,0,11,0,0,0,10,T00,腫脹（右第四趾爪周囲）,しゅちょう（みぎだいよんしつめしゅうい）,腫脹,第四趾・爪周囲,右,,,31005087R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右第四趾爪周囲）,,R4003,,
0,31005088,0,0,0,11,0,0,0,10,T00,腫脹（左第四趾爪周囲）,しゅちょう（ひだりだいよんしつめしゅうい）,腫脹,第四趾・爪周囲,左,,,31005088R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左第四趾爪周囲）,,R4003,,
0,31005089,0,0,0,11,0,0,0,10,T00,腫脹（右第五趾爪周囲）,しゅちょう（みぎだいごしつめしゅうい）,腫脹,第五趾・爪周囲,右,,,31005089R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（右第五趾爪周囲）,,R4003,,
0,31005090,0,0,0,11,0,0,0,10,T00,腫脹（左第五趾爪周囲）,しゅちょう（ひだりだいごしつめしゅうい）,腫脹,第五趾・爪周囲,左,,,31005090R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,腫脹（左第五趾爪周囲）,,R4003,,
0,31005091,0,0,0,10,8,0,0,10,T00,発赤（手指爪周囲）,ほっせき（しゅしつめしゅうい）,発赤,手指・爪周囲,,,,31005091R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（手指爪周囲）,,R4003,,
0,31005092,0,0,0,10,8,0,0,10,T00,発赤（右手指爪周囲）,ほっせき（みぎしゅしつめしゅうい）,発赤,手指・爪周囲,右,,,31005092R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右手指爪周囲）,,R4003,,
0,31005093,0,0,0,10,8,0,0,10,T00,発赤（左手指爪周囲）,ほっせき（ひだしゅしつめしゅうい）,発赤,手指・爪周囲,左,,,31005093R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左手指爪周囲）,,R4003,,
0,31005094,0,0,0,10,8,0,0,10,T00,発赤（右第一指爪周囲）,ほっせき（みぎだいいっしつめしゅうい）,発赤,第一指・爪周囲,右,,,31005094R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右第一指爪周囲）,,R4003,,
0,31005095,0,0,0,10,8,0,0,10,T00,発赤（左第一指爪周囲）,ほっせき（ひだりだいいっしつめしゅうい）,発赤,第一指・爪周囲,左,,,31005095R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左第一指爪周囲）,,R4003,,
0,31005096,0,0,0,10,8,0,0,10,T00,発赤（右第二指爪周囲）,ほっせき（みぎだいにしつめしゅうい）,発赤,第二指・爪周囲,右,,,31005096R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右第二指爪周囲）,,R4003,,
0,31005097,0,0,0,10,8,0,0,10,T00,発赤（左第二指爪周囲）,ほっせき（ひだりだいにしつめしゅうい）,発赤,第二指・爪周囲,左,,,31005097R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左第二指爪周囲）,,R4003,,
0,31005098,0,0,0,10,8,0,0,10,T00,発赤（右第三指爪周囲）,ほっせき（みぎだいさんしつめしゅうい）,発赤,第三指・爪周囲,右,,,31005098R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右第三指爪周囲）,,R4003,,
0,31005099,0,0,0,10,8,0,0,10,T00,発赤（左第三指爪周囲）,ほっせき（ひだりだいさんしつめしゅうい）,発赤,第三指・爪周囲,左,,,31005099R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左第三指爪周囲）,,R4003,,
0,31005100,0,0,0,10,8,0,0,10,T00,発赤（右第四指爪周囲）,ほっせき（みぎだいよんしつめしゅうい）,発赤,第四指・爪周囲,右,,,31005100R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右第四指爪周囲）,,R4003,,
0,31005101,0,0,0,10,8,0,0,10,T00,発赤（左第四指爪周囲）,ほっせき（ひだりだいよんしつめしゅうい）,発赤,第四指・爪周囲,左,,,31005101R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左第四指爪周囲）,,R4003,,
0,31005102,0,0,0,10,8,0,0,10,T00,発赤（右第五指爪周囲）,ほっせき（みぎだいごしつめしゅうい）,発赤,第五指・爪周囲,右,,,31005102R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右第五指爪周囲）,,R4003,,
0,31005103,0,0,0,10,8,0,0,10,T00,発赤（左第五指爪周囲）,ほっせき（ひだりだいごしつめしゅうい）,発赤,第五指・爪周囲,左,,,31005103R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左第五指爪周囲）,,R4003,,
0,31005104,0,0,0,10,8,0,0,10,T00,発赤（足趾爪周囲）,ほっせき（そくしつめしゅうい）,発赤,足趾・爪周囲,,,,31005104R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（足趾爪周囲）,,R4003,,
0,31005105,0,0,0,10,8,0,0,10,T00,発赤（右足趾爪周囲）,ほっせき（みぎそくしつめしゅうい）,発赤,足趾・爪周囲,右,,,31005105R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右足趾爪周囲）,,R4003,,
0,31005106,0,0,0,10,8,0,0,10,T00,発赤（左足趾爪周囲）,ほっせき（ひだりそくしつめしゅうい）,発赤,足趾・爪周囲,左,,,31005106R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左足趾爪周囲）,,R4003,,
0,31005107,0,0,0,10,8,0,0,10,T00,発赤（右第一趾爪周囲）,ほっせき（みぎだいいっしつめしゅうい）,発赤,第一趾・爪周囲,右,,,31005107R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右第一趾爪周囲）,,R4003,,
0,31005108,0,0,0,10,8,0,0,10,T00,発赤（左第一趾爪周囲）,ほっせき（ひだりだいいっしつめしゅうい）,発赤,第一趾・爪周囲,左,,,31005108R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左第一趾爪周囲）,,R4003,,
0,31005109,0,0,0,10,8,0,0,10,T00,発赤（右第二趾爪周囲）,ほっせき（みぎだいにしつめしゅうい）,発赤,第二趾・爪周囲,右,,,31005109R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右第二趾爪周囲）,,R4003,,
0,31005110,0,0,0,10,8,0,0,10,T00,発赤（左第二趾爪周囲）,ほっせき（ひだりだいにしつめしゅうい）,発赤,第二趾・爪周囲,左,,,31005110R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左第二趾爪周囲）,,R4003,,
0,31005111,0,0,0,10,8,0,0,10,T00,発赤（右第三趾爪周囲）,ほっせき（みぎだいさんしつめしゅうい）,発赤,第三趾・爪周囲,右,,,31005111R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右第三趾爪周囲）,,R4003,,
0,31005112,0,0,0,10,8,0,0,10,T00,発赤（左第三趾爪周囲）,ほっせき（ひだりだいさんしつめしゅうい）,発赤,第三趾・爪周囲,左,,,31005112R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左第三趾爪周囲）,,R4003,,
0,31005113,0,0,0,10,8,0,0,10,T00,発赤（右第四趾爪周囲）,ほっせき（みぎだいよんしつめしゅうい）,発赤,第四趾・爪周囲,右,,,31005113R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右第四趾爪周囲）,,R4003,,
0,31005114,0,0,0,10,8,0,0,10,T00,発赤（左第四趾爪周囲）,ほっせき（ひだりだいよんしつめしゅうい）,発赤,第四趾・爪周囲,左,,,31005114R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左第四趾爪周囲）,,R4003,,
0,31005115,0,0,0,10,8,0,0,10,T00,発赤（右第五趾爪周囲）,ほっせき（みぎだいごしつめしゅうい）,発赤,第五趾・爪周囲,右,,,31005115R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（右第五趾爪周囲）,,R4003,,
0,31005116,0,0,0,10,8,0,0,10,T00,発赤（左第五趾爪周囲）,ほっせき（ひだりだいごしつめしゅうい）,発赤,第五趾・爪周囲,左,,,31005116R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,発赤（左第五趾爪周囲）,,R4003,,
0,31005117,0,0,0,7,0,0,0,10,T00,出血（手指爪周囲）,しゅっけつ（しゅしつめしゅうい）,出血,手指・爪周囲,,,,31005117R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（手指爪周囲）,,R4003,,
0,31005118,0,0,0,7,0,0,0,10,T00,出血（右手指爪周囲）,しゅっけつ（みぎしゅしつめしゅうい）,出血,手指・爪周囲,右,,,31005118R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（右手指爪周囲）,,R4003,,
0,31005119,0,0,0,7,0,0,0,10,T00,出血（左手指爪周囲）,しゅっけつ（ひだしゅしつめしゅうい）,出血,手指・爪周囲,左,,,31005119R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（左手指爪周囲）,,R4003,,
0,31005120,0,0,0,7,0,0,0,10,T00,出血（右第一指爪周囲）,しゅっけつ（みぎだいいっしつめしゅうい）,出血,第一指・爪周囲,右,,,31005120R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（右第一指爪周囲）,,R4003,,
0,31005121,0,0,0,7,0,0,0,10,T00,出血（左第一指爪周囲）,しゅっけつ（ひだりだいいっしつめしゅうい）,出血,第一指・爪周囲,左,,,31005121R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（左第一指爪周囲）,,R4003,,
0,31005122,0,0,0,7,0,0,0,10,T00,出血（右第二指爪周囲）,しゅっけつ（みぎだいにしつめしゅうい）,出血,第二指・爪周囲,右,,,31005122R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（右第二指爪周囲）,,R4003,,
0,31005123,0,0,0,7,0,0,0,10,T00,出血（左第二指爪周囲）,しゅっけつ（ひだりだいにしつめしゅうい）,出血,第二指・爪周囲,左,,,31005123R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（左第二指爪周囲）,,R4003,,
0,31005124,0,0,0,7,0,0,0,10,T00,出血（右第三指爪周囲）,しゅっけつ（みぎだいさんしつめしゅうい）,出血,第三指・爪周囲,右,,,31005124R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（右第三指爪周囲）,,R4003,,
0,31005125,0,0,0,7,0,0,0,10,T00,出血（左第三指爪周囲）,しゅっけつ（ひだりだいさんしつめしゅうい）,出血,第三指・爪周囲,左,,,31005125R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（左第三指爪周囲）,,R4003,,
0,31005126,0,0,0,7,0,0,0,10,T00,出血（右第四指爪周囲）,しゅっけつ（みぎだいよんしつめしゅうい）,出血,第四指・爪周囲,右,,,31005126R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（右第四指爪周囲）,,R4003,,
0,31005127,0,0,0,7,0,0,0,10,T00,出血（左第四指爪周囲）,しゅっけつ（ひだりだいよんしつめしゅうい）,出血,第四指・爪周囲,左,,,31005127R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（左第四指爪周囲）,,R4003,,
0,31005128,0,0,0,7,0,0,0,10,T00,出血（右第五指爪周囲）,しゅっけつ（みぎだいごしつめしゅうい）,出血,第五指・爪周囲,右,,,31005128R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（右第五指爪周囲）,,R4003,,
0,31005129,0,0,0,7,0,0,0,10,T00,出血（左第五指爪周囲）,しゅっけつ（ひだりだいごしつめしゅうい）,出血,第五指・爪周囲,左,,,31005129R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（左第五指爪周囲）,,R4003,,
0,31005130,0,0,0,7,0,0,0,10,T00,出血（足趾爪周囲）,しゅっけつ（そくしつめしゅうい）,出血,足趾・爪周囲,,,,31005130R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（足趾爪周囲）,,R4003,,
0,31005131,0,0,0,7,0,0,0,10,T00,出血（右足趾爪周囲）,しゅっけつ（みぎそくしつめしゅうい）,出血,足趾・爪周囲,右,,,31005131R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（右足趾爪周囲）,,R4003,,
0,31005132,0,0,0,7,0,0,0,10,T00,出血（左足趾爪周囲）,しゅっけつ（ひだりそくしつめしゅうい）,出血,足趾・爪周囲,左,,,31005132R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20161209,,出血（左足趾爪周囲）,,R4003,,
